assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,196,None,None,1,61600,None,,0,0,-4,4,102.4,256,148,None,,0,3,-1.0,-1.0,0,Romaine,0.0,42,0,26.7,353,157,413,False,152.4,324,139,1486,,None,46,1,0,None,0,,61600.jpg,1.7,0,0,Sawyers,0.0,False,None,a,18,35,13.0,397,185,33,3201,8,5874,17,0.0,7.2,Sawyers,2
0,0,24,0,0,1,77777,None,,0,0,-4,4,0.3,464,180,None,,0,2,0.0,0.0,0,Ahmed El-Sayed,0.0,0,0,2.0,464,174,414,False,19.6,444,168,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,41,0,0,None,0,,77777.jpg,6.0,0,0,Hegazy,0.1,False,None,u,18,35,0.0,519,209,6,13027,0,87368,16,0.0,1.5,Hegazi,0
0,0,10,0,0,0,78356,None,,0,0,-4,4,3.9,437,63,None,,0,4,0.0,0.0,0,Charlie,0.0,5,0,5.0,443,58,415,False,20.0,443,53,135,Joined QPR on loan until the end of the season on 9/1. - Expected back 01 Jul,2021-01-09T23:30:21.212858Z,51,0,0,None,0,,78356.jpg,1.0,0,0,Austin,0.1,False,None,u,18,35,26.0,376,58,5,16185,0,73223,17,0.0,1.0,Austin,0
0,0,0,0,0,0,82078,None,,0,0,-2,2,0.0,670,84,None,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,679,85,416,False,0.0,676,82,0,Joined Millwall on loan until January on 16/10,2020-09-06T03:00:11.234287Z,48,0,0,None,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,None,u,18,35,0.0,662,85,0,3025,0,9189,1,0.0,0.0,Zohore,0
1,19,713,None,None,6,101982,None,,0,0,1,-1,10.0,412,5,None,,3,1,3.2,3.2,2,Sam,4.2,66,0,110.7,101,1,417,False,1097.2,3,1,3060,,None,46,0,0,None,1,,101982.jpg,3.9,0,150,Johnstone,3.0,False,None,a,18,35,0.0,638,63,133,509484,3531,352480,5427,0.9,28.9,Johnstone,0
2,8,370,100,100,6,108053,None,,0,0,-1,1,323.6,110,24,4,,0,2,2.2,2.2,6,Conor,3.2,28,0,85.1,174,45,418,False,390.0,177,71,1964,,2020-12-01T23:30:25.810294Z,44,0,0,None,0,,108053.jpg,3.3,0,0,Townsend,0.1,False,None,a,18,35,138.0,230,64,73,21854,557,21898,283,0.7,16.6,Townsend,0
1,2,312,100,100,1,146426,None,,0,0,-2,2,67.3,312,96,None,,0,2,0.2,0.2,1,Oluwasemilogo Adesewo Ibidapo,1.2,63,2,74.3,200,54,419,False,528.4,87,33,2509,,2021-02-20T17:30:29.060853Z,48,0,0,None,0,,146426.jpg,1.6,1,0,Ajayi,0.2,False,None,a,18,35,149.0,214,57,48,37768,164,51927,199,0.3,10.0,Ajayi,3
0,0,0,0,0,0,173809,None,,0,0,0,0,0.0,605,236,None,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,623,238,420,False,0.0,615,235,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,None,0,,173809.jpg,0.0,0,0,Leko,0.0,False,None,u,18,35,0.0,591,230,0,1465,0,4161,0,0.0,0.0,Leko,0
0,0,15,None,None,0,174593,None,,-1,1,-4,4,12.8,398,190,None,,0,3,-1.0,-1.0,0,Kyle,0.0,3,0,6.4,432,189,421,False,13.0,459,195,114,,None,46,0,0,None,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,None,a,18,35,39.0,354,171,5,1330,11,3231,12,0.0,1.1,Edwards,0
3,2,372,None,None,6,176420,None,,0,0,0,0,237.6,163,36,None,,0,2,0.0,0.0,1,Darnell,1.0,55,1,90.3,151,37,422,False,432.6,150,59,2661,,None,45,1,0,None,0,,176420.jpg,2.4,0,0,Furlong,0.2,False,None,a,18,35,232.0,157,24,76,67464,187,63767,593,0.2,16.9,Furlong,5
0,0,16,0,0,0,195864,None,,0,0,-2,2,0.5,462,208,None,,0,3,0.0,0.0,0,Sam,0.0,2,0,2.0,467,199,423,False,20.0,442,191,61,Joined QPR on loan until the end of the season on 1/2,2021-02-02T00:00:26.397397Z,48,0,0,None,0,,195864.jpg,1.0,0,0,Field,0.0,False,None,u,18,35,0.0,668,275,3,928,0,2478,1,0.0,0.6,Field,0
0,1,283,100,100,3,216616,None,,0,0,-3,3,70.4,308,94,None,,0,2,-0.2,-0.2,0,Dara,0.8,49,0,54.4,263,87,425,False,426.4,156,60,2040,,2021-04-03T17:00:22.206787Z,42,0,0,None,0,,216616.jpg,1.5,0,0,O'Shea,0.2,False,None,a,18,35,44.0,350,126,41,17288,68,28445,270,0.2,9.8,O'Shea,3
0,0,7,0,0,0,232427,None,,0,0,-2,2,2.3,440,199,None,,0,3,0.0,0.0,0,Rekeem,0.0,2,0,1.6,475,200,426,False,6.0,470,198,30,Joined Birmingham City on loan until the end of the season. - Expected back 24 May,2021-01-24T15:00:26.910743Z,43,0,0,None,0,,232427.jpg,1.0,0,0,Harper,0.3,False,None,u,18,35,7.0,413,193,2,66429,0,87753,86,0.0,0.5,Harper,0
0,0,76,0,0,0,18987,None,,0,0,-4,4,56.0,324,171,3,,0,3,0.0,0.0,0,Robert,0.0,14,0,20.7,372,170,428,False,76.4,381,161,528,Back injury - Unknown return date,2021-04-14T09:30:17.935425Z,56,0,0,None,0,,18987.jpg,1.3,0,0,Snodgrass,0.1,False,None,i,18,35,75.0,307,152,14,4129,30,11897,44,0.0,2.5,Snodgrass,2
0,0,99,100,100,1,179830,6,,0,0,-5,5,88.5,276,156,None,,0,3,-0.8,-0.8,1,Grady,0.2,29,1,39.3,317,141,446,False,153.6,322,138,1108,,2021-02-12T16:00:30.492099Z,50,0,0,None,0,,179830.jpg,2.1,0,0,Diangana,0.2,False,None,a,18,35,151.0,212,107,35,46145,40,78310,55,0.0,7.0,Diangana,0
6,15,521,100,100,6,210407,1,,-1,1,-6,6,806.4,13,10,1,,4,3,4.2,4.2,7,Matheus,5.2,53,10,206.6,24,16,481,False,678.8,37,11,2394,,2020-12-06T15:00:25.943431Z,54,0,0,1,0,,210407.jpg,4.5,1,0,Pereira,5.2,False,None,a,18,35,580.0,53,31,141,976546,21768,785871,16172,1.0,26.1,Pereira,2
0,0,0,0,0,0,183015,None,,0,0,-2,2,0.0,563,225,None,,0,2,0.0,0.0,0,Cedric,0.0,0,0,0.0,587,224,499,False,0.0,577,224,0,Joined Charleroi on loan until the end of the season on 1/2,2021-02-02T00:00:26.531821Z,43,0,0,None,0,,183015.jpg,0.0,0,0,Kipre,0.0,False,None,u,18,35,0.0,546,219,0,1228,0,5048,10,0.0,0.0,Kipre,0
0,0,120,0,0,2,41135,None,,0,0,-1,1,12.7,400,152,None,,0,2,0.0,0.0,0,Branislav,0.0,19,0,19.1,378,133,530,False,117.8,345,133,764,Hamstring injury - Unknown return date,2021-04-03T17:00:22.501260Z,44,0,0,None,0,,41135.jpg,1.5,0,0,Ivanovic,0.1,False,None,i,18,35,61.0,327,113,20,20029,37,20025,72,0.0,4.5,Ivanovic,2
2,3,296,100,100,5,232787,2,,0,0,0,0,258.7,146,95,None,,0,3,0.0,0.0,1,Conor,1.0,40,2,91.7,149,82,544,False,387.4,179,68,2260,,2021-03-15T12:00:28.683696Z,55,0,0,None,0,,232787.jpg,2.4,0,0,Gallagher,0.1,False,None,a,18,35,272.0,137,81,66,23115,82,22067,104,0.2,12.0,Gallagher,10
0,0,97,0,0,1,200878,None,,0,0,-1,1,103.6,254,147,None,,0,3,0.0,0.0,0,Filip,0.0,11,0,22.8,362,165,555,False,74.4,383,163,541,His season-long loan deal with West Brom was cancelled on 22/1,2021-01-24T15:00:27.165365Z,49,0,0,None,0,,200878.jpg,1.5,0,0,Krovinovic,0.0,False,None,u,18,35,50.0,340,168,17,1547,0,1793,3,0.0,3.5,Krovinovic,0
0,3,97,100,100,3,180294,None,,0,0,-4,4,63.3,318,49,None,,0,4,-0.8,-0.8,0,Karlan,0.2,24,1,41.2,309,46,582,False,92.8,368,45,1100,,2021-01-03T00:00:24.231542Z,56,0,0,None,0,,180294.jpg,2.1,0,0,Grant,0.0,False,None,a,18,35,259.0,145,41,38,15178,23,14740,37,0.0,6.8,Grant,1
0,0,25,100,100,0,38716,None,,0,0,-1,1,20.3,381,141,None,,0,2,-1.0,-1.0,0,Lee,0.0,8,0,6.7,428,158,600,False,45.6,413,156,228,,2021-02-14T17:30:23.584256Z,39,0,0,None,0,,38716.jpg,0.5,0,0,Peltier,0.1,False,None,a,18,35,0.0,454,172,2,11237,178,9908,201,0.0,0.5,Peltier,1
0,0,0,None,None,0,505265,None,,0,0,0,0,0.0,645,80,None,,0,4,-1.0,-1.0,0,Cheikh,0.0,0,0,0.0,660,82,621,False,0.0,656,78,0,,None,45,0,0,None,0,,505265.jpg,0.0,0,0,Diaby,0.1,False,None,a,18,35,0.0,635,82,0,19801,206,15018,325,0.0,0.0,Diaby,0
0,0,0,None,None,0,11948,None,,0,0,0,0,0.0,496,19,None,,0,1,-1.0,-1.0,0,Andy,0.0,0,0,0.0,527,46,639,False,0.0,518,47,0,,None,40,0,0,None,0,,11948.jpg,0.0,0,0,Lonergan,0.0,False,None,a,18,35,0.0,473,15,0,4660,36,3054,58,0.0,0.0,Lonergan,0
5,3,131,None,None,4,164011,None,,0,0,0,0,130.8,231,36,None,,0,4,3.0,3.0,1,Mbaye,4.0,17,3,65.2,234,36,648,False,180.0,296,33,1187,,None,60,0,0,None,0,,164011.jpg,3.7,0,0,Diagne,0.3,False,None,a,18,35,346.0,99,36,56,106022,1098,84067,2235,0.7,9.3,Diagne,2
1,0,169,None,None,4,101394,None,,0,0,0,0,85.1,279,158,5,,0,3,0.5,0.5,2,Okay,1.5,14,0,33.7,332,148,654,False,168.0,306,130,1068,,None,45,0,0,None,0,,101394.jpg,2.2,0,0,Yokuslu,0.0,False,None,a,18,35,84.0,293,144,29,3970,103,2455,122,0.3,6.4,Yokuslu,3
0,0,0,None,None,0,470255,None,,0,0,0,0,0.0,532,213,None,,0,2,0.3,0.3,0,Caleb,0.0,0,0,0.0,560,212,700,False,0.0,551,212,0,,None,40,0,0,None,0,,470255.jpg,0.0,0,0,Taylor,0.0,False,None,a,18,35,0.0,509,201,0,61,61,9,9,0.0,0.0,Taylor,0
0,0,0,None,None,0,439242,None,,0,0,0,0,0.0,624,251,None,,0,3,0.3,0.3,0,Taylor,0.0,0,0,0.0,640,252,701,False,0.0,635,251,0,,None,45,0,0,None,0,,439242.jpg,0.0,0,0,Gardner-Hickman,0.0,False,None,a,18,35,0.0,611,245,0,24,24,7,7,0.0,0.0,Gardner-Hickman,0
4,13,289,100,100,3,109322,5,,0,0,6,-6,203.3,183,114,None,,4,3,3.5,3.5,1,Jesse,3.0,17,9,111.2,98,57,301,False,442.8,142,52,1153,,2021-03-08T13:30:27.146846Z,66,0,1,3,0,,109322.jpg,7.2,0,0,Lingard,29.9,False,None,a,19,21,468.0,68,38,94,3121146,82937,740000,33049,0.5,14.2,Lingard,3
0,0,129,50,75,0,18073,4,,0,0,-5,5,88.6,275,155,None,,0,3,0.8,1.1,0,Mark,1.0,15,0,17.6,383,173,427,False,80.4,376,159,695,Calf injury - 50% chance of playing,2021-05-03T21:30:24.100122Z,45,0,0,1,0,,18073.jpg,1.3,0,0,Noble,0.3,False,None,d,19,21,7.0,414,194,26,15783,31,139806,204,0.2,5.8,Noble,1
0,0,0,None,None,0,19194,None,,0,0,-1,1,0.0,479,11,None,,0,1,0.5,0.5,0,David,0.0,0,0,0.0,511,39,429,False,0.0,502,40,0,,None,39,0,0,None,0,,19194.jpg,0.0,0,0,Martin,5.4,False,None,a,19,21,0.0,453,7,0,282802,2686,423127,2703,0.0,0.0,Martin,0
0,0,33,100,100,1,32259,None,,0,0,-2,2,0.0,547,44,None,,0,1,0.5,0.5,0,Darren,0.0,2,0,2.1,461,32,430,False,20.4,441,32,180,,2021-02-27T17:30:30.341846Z,43,0,0,None,0,,32259.jpg,3.5,0,3,Randolph,0.2,False,None,a,19,21,0.0,530,40,7,22530,81,29540,92,0.0,1.6,Randolph,0
0,9,591,100,100,9,37096,None,,0,0,0,0,0.0,682,73,None,,1,1,2.7,2.7,2,Lukasz,2.2,43,0,69.2,220,10,431,False,692.4,32,10,2970,,2021-02-27T17:30:30.357480Z,50,0,0,None,1,,37096.jpg,3.7,0,96,Fabianski,3.3,False,None,a,19,21,0.0,677,71,122,593649,13048,523889,3007,0.4,24.4,Fabianski,2
0,5,405,100,75,8,40669,None,,0,0,-3,3,55.1,327,106,None,,2,2,1.3,1.0,0,Angelo,0.8,32,2,68.4,224,71,432,False,424.8,159,62,2222,,2021-05-03T21:30:24.138344Z,47,0,0,None,0,,40669.jpg,3.4,0,0,Ogbonna,0.8,False,None,a,19,21,204.0,176,34,85,390054,822,383358,712,0.2,18.1,Ogbonna,4
0,0,0,0,0,0,40694,None,,0,0,0,0,0.0,600,61,None,,0,1,0.0,0.0,0,Roberto,0.0,0,0,0.0,620,78,433,False,0.0,612,78,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,None,0,,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,None,u,19,21,0.0,586,57,0,415,0,1008,1,0.0,0.0,Roberto,0
0,0,0,0,0,0,54102,None,,0,0,-1,1,0.0,678,278,None,,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,687,278,434,False,0.0,684,278,0,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,49,0,0,None,0,,54102.jpg,0.0,0,0,Wilshere,0.0,False,None,u,19,21,0.0,672,276,0,1191,0,10322,4,0.0,0.0,Wilshere,0
10,20,660,50,100,10,55459,1,,0,0,6,-6,771.8,15,4,1,,3,2,0.7,1.3,1,Aaron,0.8,39,0,146.9,60,8,435,False,604.2,61,20,2900,Dead leg - 50% chance of playing,2021-05-09T19:00:23.191353Z,56,0,0,None,0,,55459.jpg,4.2,0,0,Cresswell,16.8,False,None,d,19,21,89.0,285,93,139,3385647,20924,2275921,56974,0.1,24.8,Cresswell,3
1,0,47,100,100,1,56377,3,,0,0,-5,5,80.3,288,164,None,,0,3,0.7,0.7,1,Andriy,0.2,7,0,23.5,360,163,436,False,50.6,410,175,362,,2021-04-02T14:30:26.875068Z,55,0,0,None,0,,56377.jpg,1.1,0,0,Yarmolenko,0.1,False,None,a,19,21,106.0,263,130,17,4791,28,17827,20,0.0,3.1,Yarmolenko,3
5,16,312,100,100,5,57531,None,,1,-1,0,0,308.8,117,14,None,,2,4,4.3,4.3,2,Michail,3.8,23,9,171.6,42,13,437,False,474.6,122,15,1724,,2021-04-05T23:00:24.038406Z,65,0,0,4,0,,57531.jpg,4.6,0,0,Antonio,7.0,False,None,a,19,21,937.0,18,11,105,2891286,160077,3080160,6762,0.6,16.2,Antonio,3
1,0,127,100,100,1,81012,None,,0,0,-3,3,166.8,205,49,None,,0,2,1.5,1.5,1,Ryan,1.0,9,1,41.9,306,104,438,False,155.2,318,121,564,,2021-02-26T09:30:19.226679Z,42,0,0,None,0,,81012.jpg,2.0,0,0,Fredericks,0.2,False,None,a,19,21,96.0,277,90,28,23942,172,57619,104,0.2,6.7,Fredericks,2
1,0,117,50,100,1,86934,None,,0,0,-1,1,153.0,212,128,4,,0,3,0.8,1.7,1,Manuel,1.2,5,1,37.5,320,143,439,False,121.4,342,144,556,Thigh injury - 50% chance of playing,2021-05-10T08:30:15.784788Z,64,0,0,None,0,,86934.jpg,1.6,0,0,Lanzini,0.1,False,None,d,19,21,102.0,268,133,28,18748,87,20002,248,0.2,4.4,Lanzini,1
0,0,8,0,0,0,101537,None,,0,0,-4,4,0.4,463,209,None,,0,3,0.0,0.0,0,Felipe Anderson,0.0,0,0,0.5,489,207,440,False,2.4,485,205,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,61,0,0,None,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.1,False,None,u,19,21,2.0,443,203,2,4675,0,35402,9,0.0,0.3,Felipe Anderson,0
0,4,113,0,0,3,103123,None,,0,0,-4,4,131.6,229,35,None,,0,4,0.0,0.0,0,Sébastien,0.0,12,3,66.2,230,35,441,False,169.6,305,35,932,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,61,0,0,None,0,,103123.jpg,2.6,0,0,Haller,0.2,False,None,u,19,21,361.0,96,35,41,60525,0,94425,30,0.0,6.7,Haller,0
2,4,209,50,25,4,105717,None,,0,0,-2,2,200.5,185,41,None,,1,2,0.2,0.1,0,Arthur,0.0,15,0,45.0,292,95,442,False,187.4,291,112,1006,Knee injury - 50% chance of playing,2021-04-17T14:30:23.128524Z,43,0,0,None,0,,105717.jpg,3.5,0,0,Masuaku,0.4,False,None,d,19,21,62.0,325,111,42,234712,14,244672,664,0.0,9.8,Masuaku,2
0,0,193,100,100,4,166640,None,,0,0,-4,4,9.0,418,158,None,,0,2,0.3,0.3,0,Fabián,-0.2,19,1,35.0,328,115,443,False,260.8,249,96,1197,,2021-04-24T21:30:25.625181Z,41,0,0,None,0,,166640.jpg,2.8,1,0,Balbuena,0.6,False,None,a,19,21,79.0,300,101,39,304440,279,292869,400,0.0,9.5,Balbuena,1
0,0,0,0,0,0,167522,None,,0,0,0,0,0.0,697,88,None,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,699,89,444,False,0.0,696,86,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,None,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,None,u,19,21,0.0,696,89,0,429,0,690,0,0.0,0.0,Hugill,0
5,8,401,None,None,7,178186,2,,-1,1,-6,6,453.9,60,43,None,,4,3,2.7,2.7,1,Jarrod,2.2,33,8,173.4,39,24,445,False,510.8,96,32,2392,,None,59,0,0,None,0,,178186.jpg,3.7,0,0,Bowen,2.7,False,None,a,19,21,768.0,37,20,131,903393,9160,840752,10342,0.4,22.2,Bowen,0
0,0,0,0,0,0,181008,None,,0,0,0,0,0.0,698,89,None,,0,4,0.0,0.0,0,Albian,0.0,0,0,0.0,700,90,447,False,0.0,697,87,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,None,0,,181008.jpg,0.0,0,0,Ajeti,0.0,False,None,u,19,21,0.0,697,90,0,663,0,844,0,0.0,0.0,Ajeti,0
1,2,474,50,25,10,204480,None,,0,0,-3,3,313.0,116,79,2,,0,3,0.2,0.1,0,Declan,0.0,35,1,108.6,107,62,448,False,493.8,105,36,2610,Knee injury - 50% chance of playing,2021-04-05T13:30:27.205355Z,47,0,0,2,0,,204480.jpg,2.6,0,0,Rice,1.8,False,None,d,19,21,275.0,132,77,76,237527,106,454688,1612,0.0,16.2,Rice,2
2,15,505,100,100,10,215439,None,,0,0,2,-2,241.3,160,104,None,,4,3,2.3,2.3,1,Tomas,1.8,45,9,188.9,34,22,449,False,797.2,12,5,3150,,2021-02-06T21:00:26.764269Z,52,1,0,None,0,,215439.jpg,3.8,1,0,Soucek,11.3,False,None,a,19,21,849.0,27,14,134,2951244,22475,2467567,19438,0.3,25.8,Soucek,7
6,7,348,100,100,8,217593,None,,0,0,-7,7,378.0,80,56,None,,0,3,2.5,2.5,2,Pablo,2.0,31,3,122.2,87,51,450,False,370.6,186,73,2303,,2021-03-14T22:00:24.922065Z,58,0,0,None,0,,217593.jpg,3.4,0,0,Fornals,0.5,False,None,a,19,21,472.0,67,37,102,282953,930,275637,374,0.3,17.6,Fornals,3
0,1,228,100,100,2,219924,None,,0,0,-2,2,17.4,386,144,None,,1,2,3.3,3.3,2,Issa,2.8,22,2,44.3,295,97,451,False,375.4,184,73,1377,,2021-02-09T23:30:26.726280Z,43,1,0,None,0,,219924.jpg,2.5,0,0,Diop,0.6,False,None,a,19,21,48.0,343,120,40,47101,3714,111740,642,0.7,9.3,Diop,3
0,0,104,None,None,1,222018,None,,0,0,-1,1,63.7,316,100,None,,0,2,1.0,1.0,0,Ben,0.5,10,1,18.9,379,134,452,False,98.0,366,140,516,,None,39,0,0,None,0,,222018.jpg,1.8,0,0,Johnson,2.3,False,None,a,19,21,28.0,371,136,25,325723,491,354607,2477,0.1,6.4,Johnson,1
8,11,572,None,None,8,164555,None,,1,-1,3,-3,611.9,34,8,None,,0,2,4.3,4.3,2,Vladimir,3.8,41,0,144.2,61,9,558,False,641.0,50,13,2784,,None,48,0,0,None,0,,164555.jpg,3.7,0,0,Coufal,7.8,False,None,a,19,21,186.0,189,42,114,1299882,96048,697329,5770,0.8,23.8,Coufal,3
0,3,295,100,100,6,60232,None,,0,0,0,0,29.0,367,132,None,,2,2,0.5,0.5,2,Craig,0.0,23,3,61.0,245,78,576,False,377.0,183,72,1655,,2021-04-17T14:30:23.314499Z,45,2,0,None,0,,60232.jpg,3.5,1,0,Dawson,0.9,False,None,a,19,21,203.0,177,35,66,186415,4539,120164,1142,0.0,14.7,Dawson,2
5,2,202,None,None,3,172841,None,,0,0,-1,1,323.7,109,74,3,,0,3,3.3,3.3,2,Saïd,2.8,17,0,89.8,155,85,587,False,225.6,268,114,1258,,None,59,0,0,None,0,,172841.jpg,2.2,0,0,Benrahma,0.2,False,None,a,19,21,347.0,98,57,59,70955,1415,63724,331,0.5,10.0,Benrahma,0
0,0,0,None,None,0,486870,None,,0,0,0,0,0.0,536,217,None,,0,2,0.5,0.5,0,Frederik,0.0,0,0,0.0,564,216,637,False,0.0,555,216,0,,None,40,0,0,None,0,,486870.jpg,0.0,0,0,Alves,0.0,False,None,a,19,21,0.0,513,205,0,3264,102,2020,57,0.0,0.0,Alves,0
0,0,0,None,None,0,461533,None,,0,0,0,0,0.0,635,77,None,,0,4,0.5,0.5,0,Ademipo,0.0,0,0,0.0,651,79,638,False,0.0,646,75,0,,None,45,0,0,None,0,,461533.jpg,0.0,0,0,Odubeko,0.0,False,None,a,19,21,0.0,626,79,0,7964,123,6205,145,0.0,0.0,Odubeko,0
0,0,0,None,None,0,222017,None,,0,0,0,0,0.0,616,244,None,,0,3,0.5,0.5,0,Conor,0.0,0,0,0.0,632,245,668,False,0.0,625,243,0,,None,45,0,0,None,0,,222017.jpg,0.0,0,0,Coventry,0.0,False,None,a,19,21,0.0,602,238,0,513,34,330,23,0.0,0.0,Coventry,0
0,0,0,None,None,0,462384,None,,0,0,0,0,0.0,529,211,None,,0,2,0.5,0.5,0,Jamal,0.0,0,0,0.0,557,210,669,False,0.0,548,210,0,,None,40,0,0,None,0,,462384.jpg,0.0,0,0,Baptiste,0.0,False,None,a,19,21,0.0,506,199,0,877,46,636,27,0.0,0.0,Baptiste,0
0,0,0,None,None,0,232398,None,,0,0,0,0,0.0,513,30,None,,0,1,0.5,0.5,0,Nathan,0.0,0,0,0.0,542,55,674,False,0.0,533,56,0,,None,40,0,0,None,0,,232398.jpg,0.0,0,0,Trott,0.0,False,None,a,19,21,0.0,490,26,0,805,62,466,51,0.0,0.0,Trott,0
0,0,3,None,None,0,19236,None,,0,0,-2,2,0.0,545,42,None,,0,1,-0.5,0.0,0,John,0.0,0,0,0.0,571,65,453,False,0.2,494,38,1,,None,43,0,0,None,0,,19236.jpg,1.0,0,0,Ruddy,0.2,False,None,a,20,39,0.0,528,38,1,7445,30,18316,76,0.0,0.2,Ruddy,0
1,4,396,100,100,6,19624,1,,0,0,-4,4,610.4,35,27,4,,0,3,0.7,1.2,2,João Filipe Iria,1.2,35,1,113.5,95,56,454,False,428.8,155,58,2267,,2021-04-25T13:30:26.780287Z,51,0,0,None,0,,19624.jpg,2.2,1,0,Santos Moutinho,0.8,False,None,a,20,39,92.0,282,139,67,50383,135,215520,179,0.2,13.1,Moutinho,3
0,11,589,100,100,10,38533,None,,0,0,-2,2,0.0,693,77,None,,0,1,2.3,2.8,2,Rui Pedro,2.8,47,0,69.0,222,11,455,False,692.4,33,11,3150,,2021-03-15T23:00:23.832306Z,53,0,0,None,1,,38533.jpg,3.6,0,89,dos Santos Patrício,4.9,False,None,a,20,39,0.0,690,74,126,533759,807,651362,8296,0.5,23.8,Patrício,1
0,0,0,0,0,0,41727,None,,0,0,-1,1,0.0,575,230,None,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,598,229,456,False,0.0,589,229,0,Joined Swansea City on a permanent deal on 16/10,2020-10-16T21:30:12.191173Z,44,0,0,None,0,,41727.jpg,0.0,0,0,Bennett,0.1,False,None,u,20,39,0.0,559,225,0,3905,0,28314,14,0.0,0.0,Bennett,0
1,4,342,75,0,6,90585,None,,0,0,-1,1,43.8,345,118,None,,0,2,0.8,0.0,0,Willy,1.5,26,1,59.8,249,81,458,False,395.0,176,70,1710,Fatigue - 75% chance of playing,2021-05-03T21:30:24.251100Z,54,0,0,None,0,,90585.jpg,3.5,0,0,Boly,1.1,False,None,d,20,39,159.0,206,53,66,165394,27,271409,1153,0.3,12.2,Boly,1
0,7,563,100,100,10,94147,None,,-1,1,-1,1,38.9,350,123,None,,0,2,2.0,2.5,1,Conor,2.5,46,1,75.4,198,53,459,False,627.8,55,15,3033,,2020-11-13T02:00:22.377295Z,49,0,0,None,0,,94147.jpg,3.0,0,0,Coady,6.8,False,None,a,20,39,85.0,291,97,102,792665,3169,913538,19556,0.5,20.8,Coady,5
1,7,148,0,0,4,102057,None,,0,0,-4,4,96.2,264,43,None,,0,4,0.0,0.0,0,Raúl,0.0,10,4,55.0,259,38,460,False,177.4,299,34,824,Head injury - Expected back 23 May,2020-11-29T21:30:19.440583Z,81,1,0,1,0,,102057.jpg,4.3,0,0,Jiménez,4.4,False,None,i,20,39,275.0,134,40,43,1160188,51,2219362,477,0.0,5.3,Jiménez,0
0,11,445,100,100,8,107613,None,,-1,1,-1,1,76.6,298,86,3,,2,2,2.0,2.5,0,Romain,2.5,36,3,94.5,140,33,461,False,547.8,78,27,2227,,2021-01-30T17:00:24.975122Z,49,0,0,None,0,,107613.jpg,3.9,0,0,Saïss,6.3,False,None,a,20,39,319.0,115,12,97,2448421,1258,2388443,18253,0.5,19.8,Saïss,2
0,1,58,0,0,1,114128,None,,0,0,-1,1,31.8,362,129,None,,0,2,0.0,0.0,0,Jonathan,0.0,4,0,10.8,410,152,462,False,61.0,399,152,496,Knee injury - Unknown return date,2021-04-05T23:00:24.153500Z,54,0,0,None,0,,114128.jpg,2.3,0,0,Castro Otto,0.0,False,None,i,20,39,14.0,395,150,16,5210,38,6601,54,0.0,3.0,Jonny,0
0,0,0,0,0,0,141569,None,,0,0,-2,2,0.0,672,86,None,,0,4,0.0,0.0,0,Léo,0.0,0,0,0.0,681,87,463,False,0.0,678,84,0,Joined Grasshopper Club Zurich on loan until the end of next season on 22/9. - Expected back 01 Jul,2020-09-22T15:30:12.331538Z,48,0,0,None,0,,141569.jpg,0.0,0,0,Bonatini,0.1,False,None,u,20,39,0.0,665,87,0,8705,0,28276,12,0.0,0.0,Bonatini,0
