name,total_points,pos,minutes,now_cost,was_home,ict_index,xG,xA,clean_sheets,strength,saves,opponent_team,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
YouriTielemans,2,3,90,65,False,3.8,0.11950939023417644,0.07058748262452669,0,4,0,11,1150,1170,1210,1250
YvesBissouma,1,3,90,44,False,2.0,0.021888011063520726,0.01959192595229699,0,4,0,2,1150,1150,1180,1210
ZackSteffen,0,1,0,44,False,0.0,0.0,0.0,0,5,0,17,1190,1240,1280,1320
ZezeStevenSessegnon,0,2,0,43,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
ÇaglarSöyüncü,0,2,0,53,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
ØrjanNyland,0,1,0,40,True,0.0,0.0,0.0,0,3,0,3,1170,1210,1190,1200
AaronConnolly,2,4,62,52,True,4.0,0.2926897699634234,0.009993135432402293,0,4,0,11,1150,1170,1210,1250
AaronCresswell,2,2,90,59,True,1.9,0.02787751884066633,0.1908853282220662,0,4,0,2,1150,1150,1180,1210
AaronMooy,0,3,0,50,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
AaronRamsdale,3,1,90,46,False,3.5,0.0,0.0018472707477109186,0,2,5,18,1110,1130,1010,1050
AaronWanBissaka,1,2,90,57,False,3.5,0.03299936162376845,0.06872375944146404,0,4,0,16,1140,1200,1110,1160
AbdoulayeDoucouré,2,3,90,52,True,3.6,0.0,0.0,0,3,0,10,1060,1110,1130,1160
AboubakarKamara,0,3,0,48,False,0.0,0.05953820337626067,0.029906270856207062,0,4,0,9,1190,1190,1200,1180
AdamaTraoré,1,3,90,60,False,5.1,0.0,0.0,0,3,0,1,1170,1210,1190,1200
AdamForshaw,0,3,0,48,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
AdamLallana,1,3,8,62,True,0.0,0.05334452328018167,0.10724992465905166,0,4,0,11,1150,1170,1210,1250
AdamWebster,2,2,90,43,True,1.6,0.04663892208852551,0.011509800075807354,0,4,0,11,1150,1170,1210,1250
AdemolaLookman,9,3,89,51,False,10.4,0.21416831492947846,0.15718629225515401,0,4,0,9,1190,1190,1200,1180
AdrienSilva,0,3,0,44,True,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
AdriánBernabé,0,3,0,45,True,0.0,0.0,0.0,0,5,0,4,1170,1210,1190,1200
AdriánSanMigueldelCastillo,0,1,0,42,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
AhmedElSayedHegazy,0,2,0,41,True,0.0,0.0,0.0,0,2,0,15,1110,1130,1010,1050
AhmedElMohamady,1,2,2,43,False,0.3,0.0,0.0,0,3,0,19,1150,1160,1170,1180
AinsleyMaitlandNiles,0,2,0,46,True,0.0,0.03042879654094577,0.03977224841299984,0,2,0,20,1140,1200,1110,1160
AlbianAjeti,0,4,0,55,True,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
AleksandarMitrović,1,4,3,55,False,1.5,0.0,0.0,0,4,0,9,1190,1190,1200,1180
AlexNicolaoTelles,1,2,83,54,False,6.4,0.0,0.0,0,4,0,16,1140,1200,1110,1160
AlexandreLacazette,1,4,9,81,True,0.2,0.42670747777447104,0.06342106902350982,0,4,0,20,1140,1200,1110,1160
AlexisMacAllister,0,3,0,53,True,0.0,0.08483982185966202,0.11849032808095217,0,4,0,11,1150,1170,1210,1250
AlexIwobi,3,3,66,59,True,3.1,0.024133901074528695,0.08513432145118713,1,3,0,10,1060,1110,1130,1160
AlexMcCarthy,2,1,90,45,True,2.3,0.0,0.0,0,3,3,13,1190,1190,1200,1180
AlexOxladeChamberlain,0,3,0,63,False,0.0,0.016962810936901305,0.03353083382050197,0,4,0,3,1170,1210,1190,1200
AlfieMawson,0,2,0,43,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
AlirezaJahanbakhsh,1,3,19,54,True,4.0,0.10329559875222355,0.1399123829144698,0,4,0,11,1150,1170,1210,1250
AlissonRamsesBecker,1,1,90,59,False,2.0,0.0,0.0,0,4,2,3,1170,1210,1190,1200
AllanMarquesLoureiro,1,3,90,52,True,5.0,0.0,0.0,0,3,0,10,1060,1110,1130,1160
AllanSaintMaximin,0,3,0,51,False,0.0,0.07521851314231752,0.16188448062166572,0,4,0,6,1100,1150,1020,1050
AlphonseAreola,2,1,90,46,False,1.7,0.0,0.0,0,4,2,9,1190,1190,1200,1180
AndiZeqiri,0,4,0,50,True,0.0,0.22134908009320498,0.0,0,4,0,11,1150,1170,1210,1250
AndreasChristensen,0,2,0,47,True,0.0,0.005181441238770883,0.013875606625030438,0,4,0,17,1190,1240,1280,1320
AndreasPereira,0,3,0,48,False,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
AndrewRobertson,2,2,90,71,False,3.9,0.04502585035716666,0.1907560831770815,0,4,0,3,1170,1210,1190,1200
AndriyYarmolenko,0,3,0,55,True,0.0,0.022143412115318433,0.05581743722515447,0,4,0,2,1150,1150,1180,1210
AndrosTownsend,3,3,66,55,True,3.1,0.06699790170899143,0.10948736744898338,1,3,0,14,1240,1320,1330,1350
AndréFilipeTavaresGomes,1,3,23,53,True,0.7,0.0,0.0,0,3,0,10,1060,1110,1130,1160
AndréFrankZamboAnguissa,7,3,90,45,False,4.5,0.0,0.0,0,4,0,9,1190,1190,1200,1180
AndyCarroll,0,4,0,51,False,0.0,0.037707303068600595,0.0039387395372614264,0,4,0,6,1100,1150,1020,1050
AngeloOgbonna,9,2,90,48,True,8.7,0.04695838961102392,0.01862916293675485,0,4,0,2,1150,1150,1180,1210
AngusGunn,0,1,0,43,True,0.0,0.0,0.0,0,3,0,13,1190,1190,1200,1180
AnthonyDriscollGlennon,0,2,0,39,False,0.0,0.0,0.0,0,4,0,12,1260,1320,1330,1350
AnthonyGordon,0,3,0,43,True,0.0,0.0,0.006379997357726097,0,3,0,10,1060,1110,1130,1160
AnthonyKnockaert,0,3,0,50,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
AnthonyMartial,0,4,0,86,False,0.0,0.33662050750783895,0.11908195273612035,0,4,0,16,1140,1200,1110,1160
AntoneeRobinson,2,2,90,44,False,6.8,0.017342740426892822,0.07080963837063829,0,4,0,9,1190,1190,1200,1180
AntonioRüdiger,0,2,0,46,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
AnwarElGhazi,1,3,16,53,False,0.3,0.3389131645945942,0.0781120996483985,0,3,0,19,1150,1160,1170,1180
ArthurMasuaku,1,2,45,43,True,1.6,0.042902568634599444,0.23802806865423923,0,4,0,2,1150,1150,1180,1210
AshleyBarnes,2,4,80,60,False,3.2,0.20761027269893223,0.04222039097092218,0,4,0,12,1260,1320,1330,1350
AshleyWestwood,2,3,90,53,False,6.4,0.009514627913976538,0.18286115682587542,0,4,0,12,1260,1320,1330,1350
AxelTuanzebe,0,2,0,41,False,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
AymericLaporte,0,2,0,60,True,0.0,0.017217513173818588,0.025922852878769245,0,5,0,4,1170,1210,1190,1200
AyozePérez,0,3,0,60,True,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
BaileyPeacockFarrell,0,1,90,40,False,0.6,0.0,0.0,0,4,1,12,1260,1320,1330,1350
BamideleAlli,0,3,0,74,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
BarryDouglas,0,2,0,38,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
BenjaminChilwell,8,2,90,58,True,5.5,0.0,0.0,1,4,0,17,1190,1240,1280,1320
BenjaminMendy,14,2,90,59,True,7.0,0.018531684298068285,0.00801064632833004,1,5,0,4,1170,1210,1190,1200
BenDavies,1,2,1,46,False,0.0,0.010404898736037704,0.023019760258887943,0,4,0,5,1240,1280,1270,1310
BenGibson,0,2,0,39,False,0.0,0.0,0.0,0,4,0,12,1260,1320,1330,1350
BenGodfrey,2,2,90,50,True,2.6,0.020426362043335325,0.027516101353934834,0,3,0,10,1060,1110,1130,1160
BenJohnson,0,2,0,39,True,0.0,0.04560174643993378,0.0018753634765744209,0,4,0,2,1150,1150,1180,1210
BenMee,0,2,90,50,False,1.5,0.04968019858510657,0.015876771331849424,0,4,0,12,1260,1320,1330,1350
BenOsborn,0,3,0,47,False,0.0,0.014292873938878379,0.12325299469133218,0,2,0,18,1110,1130,1010,1050
BenWhite,1,2,90,44,True,4.2,0.010922493758024994,0.032467948031370285,0,4,0,11,1150,1170,1210,1250
BernardoMotaVeigadeCarvalhoeSilva,0,3,0,74,True,0.0,0.0,0.0,0,5,0,4,1170,1210,1190,1200
BernardoFernandesdaSilvaJunior,0,2,0,39,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
BernardAnícioCaldeiraDuarte,1,3,8,57,True,0.2,0.0,0.0,0,3,0,10,1060,1110,1130,1160
BerndLeno,2,1,90,50,True,2.3,0.0,0.0,0,4,3,20,1140,1200,1110,1160
BertrandTraoré,1,3,16,59,False,1.2,0.0,0.0,0,3,0,19,1150,1160,1170,1180
BillyGilmour,0,3,0,44,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
BillySharp,0,4,0,55,False,0.0,0.18644230614881963,0.036454888293519616,0,2,0,18,1110,1130,1010,1050
BjornEngels,0,2,0,44,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
BobbyDecordovaReid,5,4,90,53,False,1.9,0.0,0.0,0,4,0,9,1190,1190,1200,1180
BobbyThomas,0,2,0,39,False,0.0,0.0,0.0,0,4,0,12,1260,1320,1330,1350
BrandonPierrick,0,3,0,43,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
BrandonWilliams,1,2,6,42,False,0.1,0.0,0.0,0,4,0,16,1140,1200,1110,1160
BranislavIvanovic,5,2,90,44,True,0.0,0.038289234663049385,0.004077458133300146,1,2,0,15,1110,1130,1010,1050
BrunoAndréCavacoJordao,0,3,0,43,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
BrunoMiguelBorgesFernandes,10,3,90,115,False,11.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
BukayoSaka,2,3,90,53,True,6.8,0.2774439087758462,0.15576997496342906,0,4,0,20,1140,1200,1110,1160
CallumHudsonOdoi,0,3,0,57,True,0.0,0.06305634446049992,0.1359450252432572,0,4,0,17,1190,1240,1280,1320
CallumRobinson,2,4,64,52,True,1.8,0.08392755784803912,0.02182145132904961,1,2,0,15,1110,1130,1010,1050
CallumWilson,12,4,90,65,False,9.2,0.5545485237879413,0.11598183622672445,1,4,0,6,1100,1150,1020,1050
CalumChambers,0,2,0,45,True,0.0,0.0,0.09957797080278397,0,4,0,20,1140,1200,1110,1160
CameronCarterVickers,0,2,0,39,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
CaoimhinKelleher,0,1,0,45,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
CarlosViniciusAlvesMorais,0,4,0,69,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
CedricKipre,0,2,0,43,True,0.0,0.0,0.0,0,2,0,15,1110,1130,1010,1050
CengizÜnder,1,3,45,57,True,4.6,0.0,0.0,0,4,0,8,1240,1280,1270,1310
CenkTosun,0,4,0,60,True,0.0,0.0,0.014815855026245116,0,3,0,10,1060,1110,1130,1160
CharlieAustin,0,4,0,51,True,0.0,0.08259252905845642,0.0,0,2,0,15,1110,1130,1010,1050
CharlieTaylor,0,2,90,44,False,3.3,0.005453146728021758,0.023280729495343704,0,4,0,12,1260,1320,1330,1350
CheikhouKouyaté,2,3,90,48,True,5.2,0.0,0.0,0,3,0,14,1240,1320,1330,1350
CheAdams,2,4,90,58,True,3.6,0.3027449916782124,0.1453490790777973,0,3,0,13,1190,1190,1200,1180
ChristianAtsu,0,3,0,52,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
ChristianBenteke,1,4,24,55,True,3.2,0.20248174337162209,0.02801613196391951,0,3,0,14,1240,1320,1330,1350
ChristianFuchs,1,2,90,45,True,4.3,0.008192386064264508,0.0014461759063932632,0,4,0,8,1240,1280,1270,1310
ChristianPulisic,1,3,16,82,True,0.5,0.1848352735764102,0.07057823721123369,0,4,0,17,1190,1240,1280,1320
ChristianWalton,0,1,0,40,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
ChrisBasham,2,2,90,46,False,3.4,0.018765925214840815,0.037207471063503854,0,2,0,18,1110,1130,1010,1050
ChrisSmalling,0,2,0,49,False,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
ChrisWood,2,4,66,62,False,0.0,0.30997090802217525,0.041238977729032435,0,4,0,12,1260,1320,1330,1350
CiaranClark,6,2,90,45,False,1.8,0.038953080115949404,0.00849349468069918,1,4,0,6,1100,1150,1020,1050
ClaudioBravo,0,1,0,45,True,0.0,0.0,0.0,0,5,0,4,1170,1210,1190,1200
ColePalmer,0,3,0,44,True,0.0,0.0,0.0,0,5,0,4,1170,1210,1190,1200
ConnorWickham,0,4,0,44,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
ConorCoady,1,2,90,48,False,2.4,0.05056814832745917,0.007008510774799757,0,3,0,1,1170,1210,1190,1200
ConorGallagher,10,3,90,55,True,7.5,0.04652798175811767,0.05092325118248877,1,2,0,15,1110,1130,1010,1050
ConorHourihane,2,3,73,59,False,1.6,0.1419886350631714,0.22979697585105896,0,3,0,19,1150,1160,1170,1180
ConorTownsend,6,2,74,44,True,1.3,0.014564442506525666,0.091086101019755,1,2,0,15,1110,1130,1010,1050
CraigDawson,0,2,0,45,True,0.0,0.17020962233296955,0.0041898689590967614,0,4,0,2,1150,1150,1180,1210
CurtisJones,1,3,16,44,False,0.5,0.08794463546946645,0.05265161162242295,0,4,0,3,1170,1210,1190,1200
CyrusChristie,0,2,0,42,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
CédricSoares,0,2,0,46,True,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
CésarAzpilicueta,0,2,0,58,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
DaleStephens,0,3,0,42,False,0.0,0.011752748329724585,0.0,0,4,0,12,1260,1320,1330,1350
DanielAmartey,0,2,0,39,True,0.0,0.05421722754836082,0.0,0,4,0,8,1240,1280,1270,1310
DanielCasteloPodence,9,3,69,53,False,8.3,0.0,0.0,0,3,0,1,1170,1210,1190,1200
DanielCeballosFernández,2,3,90,47,True,1.8,0.0,0.0,0,4,0,20,1140,1200,1110,1160
DanielJames,0,3,0,62,False,0.0,0.16194140103956067,0.025154422192523878,0,4,0,16,1140,1200,1110,1160
DanielNLundulu,1,4,1,45,True,0.0,0.0022056063947578273,0.0025257330077389875,0,3,0,13,1190,1190,1200,1180
DannyIngs,0,4,0,84,True,0.0,0.2792824427173896,0.09517270398580217,0,3,0,13,1190,1190,1200,1180
DannyRose,0,2,0,47,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
DannyWard,0,1,0,43,True,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
DannyWelbeck,5,4,90,55,True,5.3,0.3093492973595858,0.13539821455876036,0,4,0,11,1150,1170,1210,1250
DanBurn,0,2,0,42,True,0.0,0.03948613037355244,0.039912156760692596,0,4,0,11,1150,1170,1210,1250
DaraOShea,0,2,0,42,True,0.0,0.002920581281862476,0.00542235310951417,0,2,0,15,1110,1130,1010,1050
DarnellFurlong,6,2,90,45,True,5.0,0.03838826694454139,0.07439714655853234,1,2,0,15,1110,1130,1010,1050
DarrenRandolph,0,1,0,43,True,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
DavidButton,0,1,0,39,True,0.0,0.0,0.0,0,2,0,15,1110,1130,1010,1050
DaviddeGea,0,1,45,53,False,0.4,0.0,0.0,0,4,1,16,1140,1200,1110,1160
DavidLuizMoreiraMarinho,0,2,45,54,True,2.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
DavidMartin,0,1,0,39,True,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
DavidMcGoldrick,0,4,0,52,False,0.0,0.21658559043246967,0.0356875852896617,0,2,0,18,1110,1130,1010,1050
DavinsonSánchez,0,2,0,52,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
DavyPröpper,0,3,0,48,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
DeAndreYedlin,0,2,0,43,False,0.0,0.016641547592977684,0.01407216272006432,0,4,0,6,1100,1150,1020,1050
DeanHenderson,1,1,45,52,False,1.3,0.0,0.0,0,4,2,16,1140,1200,1110,1160
DeclanRice,2,3,90,47,True,2.4,0.06179647310636937,0.06824221156005349,0,4,0,2,1150,1150,1180,1210
DemaraiGray,0,3,0,51,True,0.0,0.057972058653831475,0.0,0,4,0,8,1240,1280,1270,1310
DenisOdoi,0,2,0,42,False,0.0,0.013341890027125677,0.016730797787507374,0,4,0,9,1190,1190,1200,1180
DennisPraet,1,3,45,52,True,3.6,0.0337668015406682,0.09352740931969422,0,4,0,8,1240,1280,1270,1310
DiegoLlorente,0,2,0,44,False,0.0,0.1128281382843852,0.05680056350926558,0,3,0,7,1150,1150,1180,1210
DiogoJota,9,3,90,66,False,6.8,0.23825375208010277,0.12571706421052417,0,4,0,3,1170,1210,1190,1200
DivockOrigi,0,4,0,51,False,0.0,0.12012458841005962,0.015559431786338488,0,4,0,3,1170,1210,1190,1200
DominicCalvertLewin,2,4,90,77,True,7.7,0.6006371589004993,0.033859990686178204,0,3,0,10,1060,1110,1130,1160
DonnyvandeBeek,2,3,90,66,False,3.0,0.021747531799169686,0.009531367856722612,0,4,0,16,1140,1200,1110,1160
DouglasLuizSoaresdePaulo,2,3,90,48,False,3.3,0.0,0.0,0,3,0,19,1150,1160,1170,1180
DwightGayle,0,4,0,59,False,0.0,0.060117438435554504,0.008787082508206367,0,4,0,6,1100,1150,1020,1050
DwightMcNeil,2,3,90,57,False,2.1,0.025987597044419358,0.13123829952544638,0,4,0,12,1260,1320,1330,1350
EberechiEze,2,3,90,58,True,3.2,0.06374098615789855,0.0891477166571551,0,3,0,14,1240,1320,1330,1350
EdersonSantanadeMoraes,6,1,90,61,True,1.2,0.0,0.0,1,5,1,4,1170,1210,1190,1200
EdinsonCavani,15,4,45,78,False,16.2,0.35926231948865783,0.09112450801250006,0,4,0,16,1140,1200,1110,1160
EdouardMendy,6,1,90,51,True,0.9,0.0,0.0,1,4,1,17,1190,1240,1280,1320
EdwardNketiah,0,4,0,54,True,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
EliaCaprile,0,1,0,40,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
ElliotAnderson,0,3,0,45,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
EllisSimms,0,4,0,45,True,0.0,0.0,0.0,0,3,0,10,1060,1110,1130,1160
EmersonPalmieridosSantos,0,2,0,47,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
EmileSmithRowe,0,3,0,42,True,0.0,0.04311998847585458,0.22388729825615883,0,4,0,20,1140,1200,1110,1160
EmilianoMartínez,1,1,90,54,False,0.4,0.0,0.0,0,3,0,19,1150,1160,1170,1180
EmilKrafth,0,2,0,42,False,0.0,0.005884932015429844,0.011134142564101652,0,4,0,6,1100,1150,1020,1050
EndaStevens,0,2,0,50,False,0.0,0.05967121393907638,0.03842041455209255,0,2,0,18,1110,1130,1010,1050
EricBailly,0,2,0,48,False,0.0,0.006098239216953516,0.0,0,4,0,16,1140,1200,1110,1160
EricDier,6,2,90,48,False,2.4,0.050815874621981665,0.009727951671395983,1,4,0,5,1240,1280,1270,1310
EricGarcia,1,2,20,47,True,0.0,0.003392037935554981,0.002080746926367283,0,5,0,4,1170,1210,1190,1200
ErikLamela,0,3,0,57,False,0.0,0.05475163985701168,0.039158186930067396,0,4,0,5,1240,1280,1270,1310
ErikPieters,1,2,23,43,False,1.8,0.008398218183881707,0.012828151384989422,0,4,0,12,1260,1320,1330,1350
EthanAmpadu,0,2,0,43,False,0.0,0.008838772773742676,0.04468254584141753,0,2,0,18,1110,1130,1010,1050
EzgjanAlioski,6,2,90,43,False,4.1,0.05042258216641271,0.08662066841498017,1,3,0,7,1150,1150,1180,1210
EzriKonsaNgoyo,1,2,90,46,False,2.7,0.10287340193986892,0.003727065026760101,0,3,0,19,1150,1160,1170,1180
FabianDelph,1,3,29,48,True,0.6,0.0029915966093540195,0.005700510740280153,0,3,0,10,1060,1110,1130,1160
FabianSchär,1,2,1,49,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
FabioHenriqueTavares,2,3,90,54,False,2.6,0.0,0.0,0,4,0,3,1170,1210,1190,1200
FabioSilva,1,4,63,52,False,7.4,0.20467934563108117,0.01008551446316035,0,3,0,1,1170,1210,1190,1200
FabiánBalbuena,2,2,90,42,True,1.8,0.0,0.0,0,4,0,2,1150,1150,1180,1210
FabricioAgostoRamírez,0,1,0,39,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
FacundoPellistri,0,3,0,52,False,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
FedericoFernández,5,2,90,47,False,1.7,0.0,0.0,1,4,0,6,1100,1150,1020,1050
FelipeAndersonPereiraGomes,0,3,0,61,True,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
FernandoLuizRosa,1,2,45,54,True,0.6,0.0,0.0,0,5,0,4,1170,1210,1190,1200
FernandoMarçal,2,2,90,47,False,2.5,0.0,0.0,0,3,0,1,1170,1210,1190,1200
FerranTorres,8,3,66,69,True,7.1,0.0,0.0,1,5,0,4,1170,1210,1190,1200
FikayoTomori,0,2,0,47,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
FilipBenkovic,0,2,0,43,True,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
FilipKrovinovic,1,3,15,49,True,1.5,0.019607444547794083,0.015624982389536772,0,2,0,15,1110,1130,1010,1050
FlorianLejeune,0,2,0,43,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
FlorinAndone,0,4,0,48,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
FranciscoCasillaCortés,0,1,0,42,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
FraserForster,0,1,0,40,True,0.0,0.0,0.0,0,3,0,13,1190,1190,1200,1180
FredericoRodriguesdePaulaSantos,2,3,90,53,False,5.5,0.0,0.0,0,4,0,16,1140,1200,1110,1160
FrédéricGuilbert,0,2,0,43,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
GabrielFernandodeJesus,5,4,90,92,True,5.7,0.0,0.0,1,5,0,4,1170,1210,1190,1200
GabrielTeodoroMartinelliSilva,0,3,0,49,True,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
GabrielMagalhães,8,2,90,49,True,7.6,0.0,0.0,0,4,0,20,1140,1200,1110,1160
GarethBale,0,3,0,96,False,0.0,0.23477689487238726,0.10775532604505618,0,4,0,5,1240,1280,1270,1310
GaryCahill,1,2,90,45,True,1.3,0.016379446855613163,0.021433473697730472,0,3,0,14,1240,1320,1330,1350
GedsonCarvalhoFernandes,0,3,0,47,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
GeorgeBaldock,2,2,90,49,False,7.0,0.05326741297418872,0.09602968945788841,0,2,0,18,1110,1130,1010,1050
GeorginioWijnaldum,2,3,90,53,False,1.2,0.08569288793308981,0.05007800283231613,0,4,0,3,1170,1210,1190,1200
GiovaniLoCelso,1,3,25,69,False,0.2,0.11854174005037005,0.08983334628018466,0,4,0,5,1240,1280,1270,1310
GlennMurray,0,4,0,48,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
GradyDiangana,0,3,0,50,True,0.0,0.06130789453163742,0.00565070181619376,0,2,0,15,1110,1130,1010,1050
GranitXhaka,2,3,80,52,True,1.8,0.027405031452265877,0.052524687411884464,0,4,0,20,1140,1200,1110,1160
GylfiSigurdsson,0,3,0,68,True,0.0,0.13866413445570153,0.14749890873925045,0,3,0,10,1060,1110,1130,1160
HakimZiyech,2,3,82,79,True,4.9,0.07543674396971861,0.23434175575772923,1,4,0,17,1190,1240,1280,1320
HalRobsonKanu,1,4,25,52,True,1.4,0.009107142973404665,0.010308549954341007,0,2,0,15,1110,1130,1010,1050
HamzaChoudhury,0,3,0,47,True,0.0,0.049755314571989916,0.0,0,4,0,8,1240,1280,1270,1310
HarrisonReed,1,3,90,44,False,3.7,0.008550823144614696,0.06259718261659146,0,4,0,9,1190,1190,1200,1180
HarryKane,2,4,90,115,False,4.2,0.558016502370055,0.2591713663333884,1,4,0,5,1240,1280,1270,1310
HarryMaguire,1,2,90,55,False,3.1,0.04395605344325304,0.009230754049173716,0,4,0,16,1140,1200,1110,1160
HarryWilson,0,3,0,51,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
HarryWinks,0,3,0,51,False,0.0,0.004747136682271957,0.016632842272520064,0,4,0,5,1240,1280,1270,1310
HarveyBarnes,6,3,45,68,True,6.7,0.2678927967697382,0.07086752109229565,0,4,0,8,1240,1280,1270,1310
HarveyElliott,0,3,0,43,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
HenriLansbury,0,3,0,43,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
HeungMinSon,3,3,90,96,False,2.0,0.0,0.0,1,4,0,5,1240,1280,1270,1310
HugoLloris,10,1,90,56,False,1.9,0.0,0.0,1,4,3,5,1240,1280,1270,1310
HéctorBellerín,0,2,90,51,True,3.4,0.0,0.0,0,4,0,20,1140,1200,1110,1160
HélderWanderSousadeAzevedoeCosta,1,3,1,50,False,4.3,0.0,0.0,0,3,0,7,1150,1150,1180,1210
IanCarloPovedaOcampo,1,3,5,42,False,1.6,0.0,0.0,0,3,0,7,1150,1150,1180,1210
IbrahimaDiallo,1,3,1,45,True,0.1,0.031506050910268514,0.012336909637919493,0,3,0,13,1190,1190,1200,1180
IlkayGündogan,3,3,90,62,True,4.3,0.0,0.0,1,5,0,4,1170,1210,1190,1200
IllanMeslier,11,1,90,46,False,5.2,0.0,0.0015628638642805595,1,3,8,7,1150,1150,1180,1210
IndianaVassilev,0,4,0,43,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
IsaacHayden,0,3,0,46,False,0.0,0.02607558623118245,0.01054332482264094,0,4,0,6,1100,1150,1020,1050
IslamSlimani,0,4,0,49,True,0.0,0.10036919265985488,0.07683446258306502,0,4,0,8,1240,1280,1270,1310
IssaDiop,0,2,0,43,True,0.0,0.07279036111301845,0.0,0,4,0,2,1150,1150,1180,1210
IvanRicardoNevesAbreuCavaleiro,10,3,86,53,False,8.7,0.0,0.0,0,4,0,9,1190,1190,1200,1180
JackButland,0,1,0,45,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
JackCork,0,3,0,50,False,0.0,0.021925194188952443,0.00986612050069703,0,4,0,12,1260,1320,1330,1350
JackGrealish,10,3,90,75,False,16.5,0.2327375222336162,0.40675913169980044,0,3,0,19,1150,1160,1170,1180
JackHarrison,6,3,88,54,False,9.2,0.15643353129012716,0.18847837340500617,1,3,0,7,1150,1150,1180,1210
JackJenkins,0,3,0,45,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
JackOConnell,0,2,0,47,False,0.0,0.0,0.0,0,2,0,18,1110,1130,1010,1050
JackRobinson,0,2,0,42,False,0.0,0.07436516229063272,0.0,0,2,0,18,1110,1130,1010,1050
JackStephens,0,2,0,46,True,0.0,0.056315578520298004,0.03116261729827294,0,3,0,13,1190,1190,1200,1180
